Salted, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,0,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,Checked,0,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,0,1,,,
100938014f754e7f9aad23886dcb77ae1533938d1a1a0527df3cd04a57a321034e648,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,Checked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,Checked,1,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,UnChecked,1,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,UnChecked,1,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,1,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,Checked,1,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,UnChecked,1,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,Checked,1,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,gardevoir,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,gardevoir,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,Checked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,Checked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,UnChecked,0,1,,,
101245de39cfc493b25d7111a325fdaafe851508cf9b8534d18c33dfde418ffb2d72d,1,1/16/2025 9:33,1/16/2025 9:36,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,Checked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,Checked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,Checked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,Checked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,bologna,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,bologna,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1,,,
10155ad56b3ad668a16f1e3868951663309f0c05072244289decdf8d65b2851b4eb14 ,1,1/16/2025 9:30,1/16/2025 9:34,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,Checked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,Checked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,Checked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,Checked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,Checked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,My,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,bologna,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,Checked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
101862f80a06bd60799d4f0b42fc2a878de403a22ed36268a82c8c9a5e072fb64f51b,1,1/16/2025 9:37,1/16/2025 9:38,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,Checked,0,1,,,
